Application_ID,Age,Gender,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Annual_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,PAN_Verified,Aadhaar_Verified,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Property_Value,Collateral_Value,Loan_to_Value,Loan_Status
APP111566,33,Male,Married,Graduate,2,Rural,4,Private,1,6,40568,502722,6580.0,0,0,0,0.0,905796.0,,939492.0,18.87,3,1,659.0,0,0,Yes,Yes,Yes,Vehicle,364388,5,11.64,Yes,755533.0,730470.0,49.88,Approved
APP111567,33,Female,Married,Post Graduate,3,Urban,4,Self-Employed,5,11,76490,964580,0.0,2,4571526,49295,64.45,205246.0,34019.0,192126.0,41.01,2,1,546.0,0,2,Yes,Yes,Yes,Medical,119170,5,16.27,No,,,,Rejected
APP111568,31,Male,Single,Graduate,1,Urban,1,Private,5,6,101295,1330996,18349.0,0,0,0,0.0,1785659.0,0.0,1032721.0,22.95,5,1,689.0,0,0,Yes,Yes,Yes,Home,3820937,30,10.28,Yes,7301307.0,6929654.0,55.14,Approved
APP111569,33,Male,Married,High School,0,Rural,3,Private,0,0,34770,424143,443778.0,1,491950,5522,15.88,632746.0,0.0,462499.0,48.07,2,1,595.0,0,1,No,Yes,Yes,Home,1629013,25,16.18,Yes,2102134.0,1737550.0,93.75,Rejected
APP111570,43,Female,Married,Graduate,2,Rural,4,Self-Employed,0,0,75967,935851,0.0,2,1074961,10874,14.31,1373671.0,507162.0,1358593.0,33.86,3,1,654.0,0,0,Yes,Yes,Yes,Personal,510189,5,11.94,No,,,,Approved
APP111571,37,Male,Married,Graduate,0,Rural,3,Self-Employed,2,4,48372,601084,16201.0,0,0,0,0.0,897608.0,222559.0,554859.0,53.74,4,1,673.0,0,0,Yes,Yes,Yes,Home,2616470,15,10.37,Yes,3232994.0,2932232.0,89.23,Approved
APP111572,21,Male,Single,Graduate,0,Urban,1,Self-Employed,0,0,82558,1046631,0.0,3,2772139,58098,70.37,783792.0,0.0,426133.0,24.24,2,1,554.0,0,1,Yes,Yes,No,Home,5449515,20,15.05,Yes,9760297.0,9691986.0,56.23,Rejected
APP111573,29,Male,Married,No Formal,0,Rural,4,Skilled Labor,1,7,26676,333790,10849.0,0,0,0,0.0,77302.0,0.0,95337.0,72.65,1,0,621.0,0,0,No,Yes,Yes,Education,310827,5,12.9,Yes,426856.0,425257.0,73.09,Rejected
APP111574,46,Male,Married,Diploma,1,Urban,3,Self-Employed,11,14,88488,1120389,32723.0,1,534719,5374,6.07,889036.0,344285.0,956992.0,47.64,3,3,715.0,0,0,Yes,Yes,Yes,Home,4311305,25,9.84,Yes,7854622.0,7082221.0,60.88,Approved
APP111575,50,Male,Married,Diploma,2,Rural,3,Self-Employed,12,15,64582,803094,16083.0,1,744225,7910,12.25,805247.0,580707.0,966090.0,25.1,3,2,638.0,0,0,No,Yes,Yes,Education,765711,7,13.89,No,,,,Approved
APP111576,24,Female,Single,Graduate,0,Urban,2,Self-Employed,3,3,112516,1412463,108773.0,0,0,0,0.0,1915302.0,829129.0,1454456.0,31.31,2,1,668.0,0,0,Yes,Yes,Yes,Home,7749538,25,10.03,Yes,14926440.0,13008478.0,59.57,Approved
APP111577,45,Female,Single,Diploma,0,Rural,3,Private,9,9,53056,651382,0.0,2,3825059,36982,69.7,354977.0,0.0,294299.0,53.24,1,2,,1,3,Yes,Yes,Yes,Medical,435311,2,,Yes,870402.0,847548.0,51.36,Rejected
APP111578,42,Female,Married,Diploma,2,Urban,1,Private,6,16,103007,1363473,0.0,2,7557481,62159,60.34,638751.0,0.0,841761.0,38.43,2,2,577.0,0,2,Yes,No,Yes,Education,400447,5,15.49,No,,,,Rejected
APP111579,42,Male,Single,Post Graduate,0,Urban,1,Government,15,16,76892,985229,5308.0,0,0,0,0.0,1413571.0,0.0,504710.0,27.96,2,3,675.0,0,0,Yes,Yes,Yes,Business,2985686,15,11.53,Yes,6233829.0,5943043.0,50.24,Approved
APP111580,34,Female,Single,Graduate,0,Urban,2,Private,5,11,84381,1034780,0.0,0,0,0,0.0,1852349.0,0.0,757911.0,22.44,2,1,681.0,0,0,Yes,Yes,Yes,Home,5153547,30,11.48,Yes,8868410.0,7920445.0,65.07,Approved
APP111581,62,Female,Single,High School,0,Urban,1,Skilled Labor,13,15,58645,741741,16774.0,0,0,0,0.0,1309881.0,359615.0,1363491.0,14.62,3,2,664.0,0,0,Yes,Yes,Yes,Personal,745154,3,11.0,Yes,1467609.0,1209347.0,61.62,Approved
APP111582,42,Female,Married,High School,2,Urban,2,Self-Employed,10,20,76820,1011804,0.0,1,4761028,107414,95.0,343795.0,299445.0,419814.0,51.44,2,2,399.0,1,3,Yes,Yes,Yes,Education,917091,5,15.99,Yes,1993818.0,1855072.0,49.44,Rejected
APP111583,34,Female,Single,High School,0,Urban,1,Self-Employed,0,10,75720,1031611,0.0,1,4562547,38087,50.3,773655.0,218536.0,272103.0,68.95,2,2,612.0,0,1,Yes,Yes,No,Personal,986053,2,12.5,Yes,1902733.0,1578669.0,62.46,Rejected
APP111584,30,Male,Single,No Formal,1,Urban,2,Skilled Labor,2,5,36279,496020,0.0,1,675518,15495,42.71,161876.0,0.0,195602.0,26.97,1,2,554.0,0,2,No,Yes,Yes,Vehicle,517127,3,14.1,Yes,769032.0,751720.0,68.79,Rejected
APP111585,50,Male,Married,Graduate,0,Urban,2,Private,3,17,78785,993630,0.0,0,0,0,0.0,1339074.0,0.0,741403.0,32.62,2,2,664.0,0,0,No,No,Yes,Home,5431529,15,10.08,Yes,8366478.0,7221402.0,75.21,Approved
APP111586,36,Male,Married,High School,2,Urban,1,Skilled Labor,15,15,84501,1116242,0.0,1,2518761,26654,31.54,600812.0,217711.0,233725.0,61.12,2,1,592.0,0,2,Yes,Yes,Yes,Home,5200277,20,14.58,Yes,6344918.0,5315332.0,95.0,Rejected
APP111587,38,Male,Married,Post Graduate,0,Urban,1,Self-Employed,2,6,60755,820329,0.0,0,0,0,0.0,179123.0,84669.0,192834.0,31.3,1,3,682.0,0,0,No,Yes,Yes,Home,2609754,20,10.6,Yes,3583324.0,2937775.0,88.83,Approved
APP111588,38,Female,Married,PhD,1,Urban,1,Private,0,10,78096,943898,0.0,0,0,0,0.0,357679.0,0.0,341179.0,9.45,3,2,692.0,0,0,Yes,Yes,Yes,Personal,1134288,3,11.49,No,,,,Approved
APP111589,38,Male,Married,Graduate,2,Urban,1,Private,1,16,131381,1726122,0.0,0,0,0,0.0,2781550.0,1047825.0,3189933.0,12.99,2,4,703.0,0,0,Yes,Yes,Yes,Personal,717232,3,9.67,No,,,,Approved
APP111590,40,Others,Married,High School,1,Urban,4,Skilled Labor,5,9,31042,390784,0.0,2,509237,6033,19.43,348388.0,128416.0,217838.0,47.37,2,1,628.0,0,0,No,Yes,Yes,Home,1948799,30,13.37,Yes,2495072.0,2293797.0,84.96,Approved
APP111591,30,Female,Single,Post Graduate,0,Urban,4,Private,1,2,67028,870636,0.0,0,0,0,0.0,330147.0,97073.0,283991.0,35.37,1,3,630.0,0,0,Yes,Yes,Yes,Vehicle,994144,3,11.99,Yes,1853253.0,1762322.0,56.41,Approved
APP111592,33,Male,Single,Post Graduate,0,Urban,2,Government,11,11,87358,1161042,0.0,0,0,0,0.0,830711.0,130301.0,968206.0,98.98784180197511,4,2,676.0,0,0,Yes,Yes,Yes,Education,779604,7,11.94,No,,,,Approved
APP111593,34,Male,Married,High School,2,Urban,2,Private,2,3,65419,816028,241518.0,1,1635410,19224,29.39,686482.0,1097431.0,539019.0,36.65,1,2,649.0,0,0,Yes,Yes,Yes,Home,1875537,20,11.8,Yes,3057783.0,3005811.0,62.4,Approved
APP111594,47,Male,Married,Graduate,1,Rural,3,Government,10,23,108418,1402048,0.0,0,0,0,0.0,1895598.0,0.0,784420.0,27.96,3,3,665.0,0,0,Yes,Yes,Yes,Home,5847803,30,10.75,Yes,7776653.0,6396957.0,91.42,Approved
APP111595,28,Female,Married,Post Graduate,3,Rural,3,Government,0,3,44069,552226,18069.0,0,0,0,0.0,607331.0,0.0,729520.0,3.79,3,0,638.0,0,0,No,Yes,Yes,Home,1510779,30,12.4,Yes,3296400.0,3286792.0,45.97,Approved
APP111596,53,Male,Widowed,Diploma,0,Urban,1,Self-Employed,6,12,54277,716765,103156.0,0,0,0,75.16976039095839,442495.0,0.0,187619.0,40.18,1,1,591.0,0,0,No,Yes,Yes,Home,1567145,25,14.83,Yes,2403800.0,2387821.0,65.63,Rejected
APP111597,39,Male,Married,Diploma,3,Urban,1,Self-Employed,1,15,62305,754220,204944.0,1,643085,5885,9.45,1393487.0,260680.0,908655.0,52.63,2,3,639.0,0,0,Yes,Yes,Yes,Business,1821155,15,12.69,Yes,2782264.0,2649210.0,68.74,Approved
APP111598,47,Male,Married,High School,1,Urban,2,Private,13,26,138061,1759051,0.0,1,1945435,19712,14.28,1345630.0,200044.0,1497092.0,7.71,3,2,665.0,0,0,Yes,Yes,Yes,Home,6460785,25,11.73,Yes,12032177.0,10528929.0,61.36,Approved
APP111599,35,Female,Single,Post Graduate,0,Rural,3,Self-Employed,2,3,50448,624506,0.0,0,0,0,0.0,1300496.0,0.0,1381680.0,9.45,2,1,651.0,0,0,Yes,Yes,Yes,Vehicle,547993,5,11.02,Yes,659780.0,551775.0,95.0,Approved
APP111600,45,Female,Married,No Formal,0,Urban,2,Self-Employed,6,8,120529,1464261,0.0,0,0,0,0.0,2753592.0,0.0,1875484.0,15.17,3,3,,0,0,Yes,Yes,Yes,Home,6576962,20,,Yes,8505140.0,8249579.0,79.72,Approved
APP111601,26,Male,Single,Graduate,2,Urban,1,Private,1,2,76360,952193,0.0,1,1655533,16314,21.36,1289703.0,1138568.0,1165744.0,60.79,1,3,625.0,0,0,Yes,Yes,Yes,Education,872553,5,11.84,Yes,1852118.0,1524641.0,57.23,Approved
APP111602,32,Male,Married,Post Graduate,1,Urban,1,Private,4,9,52501,628785,0.0,1,1254237,14145,26.94,139546.0,0.0,74519.0,29.02,3,1,631.0,0,0,Yes,Yes,Yes,Business,1771025,15,13.68,No,,,,Approved
APP111603,33,Male,Married,Graduate,2,Urban,1,Private,8,8,68866,889771,13470.0,1,3462365,47625,69.16,206382.0,0.0,147372.0,52.55,2,3,363.0,1,4,Yes,Yes,Yes,Business,2865848,5,15.18,Yes,4656537.0,3776799.0,75.88,Rejected
APP111604,27,Female,Married,High School,0,Rural,4,Unemployed,2,4,9797,125913,0.0,1,199654,4827,49.27,124579.0,34259.0,100812.0,39.52,1,1,605.0,0,0,No,Yes,Yes,Personal,107448,2,13.78,No,,,,Rejected
APP111605,25,Female,Single,Diploma,0,Urban,3,Private,2,2,26612,352908,0.0,1,1253912,16607,62.4,152216.0,28921.0,87610.0,60.03,1,2,390.0,1,4,No,Yes,Yes,Medical,82464,3,13.88,No,,,,Rejected
APP111606,31,Female,Widowed,Diploma,1,Urban,1,Self-Employed,2,7,163988,1968464,0.0,0,0,0,0.0,1795337.0,884397.0,992458.0,31.72,3,2,701.0,0,0,Yes,Yes,Yes,Business,4049155,10,9.35,No,,,,Approved
APP111607,46,Others,Married,Graduate,3,Urban,1,Private,1,8,85887,1087720,0.0,0,0,0,0.0,1675024.0,1499664.0,1978996.0,20.23,4,1,659.0,0,0,Yes,Yes,Yes,Education,893480,5,11.22,Yes,1330781.0,1242476.0,71.91,Approved
APP111608,52,Female,Married,Graduate,2,Urban,1,Private,2,5,83306,1025937,0.0,0,0,0,0.0,2005260.0,2564991.0,1493430.0,0.0,2,2,670.0,0,0,Yes,Yes,Yes,Vehicle,344239,7,10.99,Yes,620857.0,506686.0,67.94,Approved
APP111609,31,Male,Single,Graduate,1,Rural,3,Private,0,0,64849,788299,0.0,3,1656054,19860,30.62,532283.0,0.0,497656.0,7.95,1,1,625.0,0,0,Yes,Yes,Yes,Home,3146592,15,12.29,Yes,4216266.0,3527416.0,89.2,Approved
APP111610,28,Male,Married,Diploma,3,Urban,1,Private,0,3,47939,606296,0.0,1,2159330,26799,55.9,208405.0,78463.0,225757.0,58.05,3,0,592.0,0,1,No,Yes,Yes,Medical,280186,3,16.43,No,,,,Rejected
APP111611,49,Female,Married,No Formal,2,Urban,3,Skilled Labor,11,24,69327,845139,23046.0,1,545449,5614,8.1,1270814.0,358000.0,1220686.0,0.0,2,2,663.0,0,0,Yes,Yes,Yes,Business,1439398,15,11.77,Yes,1842207.0,1626527.0,88.5,Approved
APP111612,41,Male,Single,Graduate,0,Urban,1,Government,3,11,76502,978309,280071.0,1,3624783,37898,49.54,982167.0,322804.0,388221.0,59.99,2,2,590.0,0,1,No,Yes,Yes,Home,2402074,20,13.85,Yes,4561601.0,3956159.0,60.72,Rejected
APP111613,56,Female,Married,No Formal,2,Urban,2,Self-Employed,3,7,77455,966774,35734.0,1,1890814,19000,24.53,1212273.0,0.0,1396344.0,39.24,1,3,656.0,0,0,No,Yes,Yes,Business,1610994,10,11.83,No,,,,Approved
APP111614,34,Male,Married,Diploma,0,Urban,1,Private,3,7,69166,883693,0.0,1,3454825,48215,69.71,228764.0,437328.0,166735.0,45.56,2,2,427.0,1,2,No,Yes,Yes,Medical,488412,2,14.67,No,,,,Rejected
APP111615,35,Male,Married,Graduate,3,Urban,1,Private,5,7,84826,1109098,0.0,1,3161618,31906,37.61,234406.0,74325.0,289268.0,40.33,2,1,621.0,0,1,Yes,Yes,Yes,Home,3698914,15,13.39,Yes,7683991.0,6858121.0,53.93,Approved
APP111616,36,Male,Single,High School,0,Urban,2,Self-Employed,10,13,89258,1099249,31483.0,1,1013934,9193,10.3,549468.0,0.0,327784.0,47.09,2,1,658.0,0,0,Yes,Yes,Yes,Home,4241412,25,10.65,Yes,8343294.0,7213921.0,58.79,Approved
APP111617,21,Male,Single,Diploma,0,Urban,1,Private,0,0,75255,959304,0.0,2,5440683,74803,95.0,285335.0,0.0,202131.0,43.3,3,1,518.0,0,2,Yes,Yes,Yes,Home,4416370,25,14.73,Yes,9265859.0,8646937.0,51.07,Rejected
APP111618,41,Male,Married,High School,3,Rural,3,Unemployed,2,2,9638,129179,0.0,1,268917,3405,35.33,38745.0,26441.0,19409.0,56.01,1,1,613.0,0,0,No,Yes,Yes,Home,445717,30,12.68,Yes,886525.0,873031.0,51.05,Rejected
APP111619,38,Female,Single,Graduate,0,Urban,1,Private,6,11,118029,1459330,9696.0,1,6001019,58881,49.89,1619592.0,0.0,1681232.0,44.88,2,1,608.0,0,1,Yes,Yes,Yes,Home,8381258,30,12.78,Yes,14330970.0,14040288.0,59.69,Approved
APP111620,23,Female,Single,Diploma,0,Urban,2,Private,0,0,34399,450854,7734.0,3,471054,5893,17.13,641296.0,396305.0,428720.0,63.33,1,2,624.0,0,0,No,Yes,Yes,Business,1253601,5,12.16,No,,,,Approved
APP111621,54,Male,Widowed,High School,0,Urban,2,Private,22,23,72851,967950,66676.0,0,0,0,71.95675836880562,207519.0,0.0,280420.0,54.95,2,2,559.0,0,0,Yes,Yes,Yes,Home,2445094,15,14.7,Yes,3557066.0,3292463.0,74.26,Rejected
APP111622,42,Male,Single,Post Graduate,1,Urban,1,Private,4,12,66298,819326,22124.0,2,3107218,29749,44.87,118039.0,144758.0,65273.0,83.28,1,1,555.0,0,2,Yes,Yes,Yes,Home,3376203,20,14.83,Yes,6197660.0,5012464.0,67.36,Rejected
APP111623,36,Male,Married,High School,0,Urban,1,Skilled Labor,0,11,62753,824826,0.0,0,0,0,0.0,1090674.0,568138.0,1007305.0,34.46,2,3,685.0,0,0,Yes,Yes,Yes,Education,454149,7,10.33,No,,,,Approved
APP111624,31,Female,Married,Graduate,2,Urban,4,Government,0,8,78095,1051043,0.0,0,0,0,0.0,250612.0,141750.0,282132.0,0.0,1,2,642.0,0,0,Yes,Yes,Yes,Education,1007292,7,12.96,Yes,1326394.0,1250973.0,80.52,Approved
APP111625,55,Male,Single,High School,0,Rural,3,Unemployed,0,4,11591,142067,,1,504263,7555,65.18,331026.0,18244.0,122164.0,45.24,2,0,494.0,0,2,No,Yes,Yes,Home,801921,30,16.96,Yes,1295164.0,1172072.0,68.42,Rejected
APP111626,44,Male,Married,Graduate,0,Urban,2,Private,3,17,106145,1384779,0.0,2,4107913,84644,79.74,712978.0,614332.0,567831.0,35.63,5,1,376.0,1,5,Yes,Yes,Yes,Medical,614529,3,16.8,No,,,,Rejected
APP111627,27,Male,Single,High School,0,Rural,4,Unemployed,5,6,6334,81492,0.0,1,211644,3017,47.63,20402.0,3049.0,14433.0,23.66,1,1,524.0,0,2,Yes,No,Yes,Vehicle,43802,3,14.78,Yes,54607.0,48492.0,90.33,Rejected
APP111628,26,Male,Married,Graduate,1,Urban,3,Private,1,5,39569,511784,0.0,1,731486,6475,16.36,732926.0,613805.0,363496.0,17.37,2,2,642.0,0,0,Yes,Yes,Yes,Personal,693463,3,11.98,No,,,,Approved
APP111629,54,Male,Divorced,Diploma,0,Urban,2,Private,8,9,44626,548916,0.0,0,0,0,0.0,1054107.0,683340.0,693565.0,17.76,3,1,682.0,0,0,Yes,Yes,Yes,Home,2503353,25,10.63,Yes,3007315.0,2773211.0,90.27,Approved
APP111630,45,Male,Single,Graduate,1,Urban,4,Self-Employed,9,17,76132,927784,,1,711365,15413,20.25,716102.0,107445.0,740531.0,49.57,1,2,672.0,0,0,Yes,Yes,Yes,Home,4983595,30,11.14,Yes,7198444.0,6818984.0,73.08,Approved
APP111631,27,Male,Single,Post Graduate,1,Urban,2,Government,0,2,49920,620479,0.0,0,0,0,0.0,986108.0,0.0,808650.0,21.31,3,1,669.0,0,0,Yes,No,Yes,Vehicle,464499,5,11.07,Yes,600045.0,523437.0,88.74,Approved
APP111632,45,Female,Single,High School,0,Urban,1,Private,1,1,52251,633220,0.0,1,2748822,30305,58.0,333630.0,640982.0,328940.0,53.85,3,1,427.0,1,3,Yes,Yes,Yes,Home,1719255,15,14.78,Yes,2612077.0,2166805.0,79.35,Rejected
APP111633,46,Male,Married,Diploma,2,Urban,1,Private,20,23,135584,1799371,0.0,2,9504327,94178,69.46,1251022.0,394036.0,1076512.0,32.61,4,3,490.0,0,3,Yes,Yes,Yes,Personal,1634740,2,14.3,No,,,,Rejected
APP111634,21,Male,Single,No Formal,0,Urban,1,Self-Employed,0,0,82331,1070257,18911.0,2,6059369,78516,95.0,307521.0,0.0,311739.0,71.98,2,3,480.0,0,3,Yes,Yes,Yes,Home,4708987,20,16.98,Yes,7572637.0,6089121.0,77.33,Rejected
APP111635,27,Female,Single,No Formal,0,Urban,1,Self-Employed,4,5,66769,846375,87823.0,0,0,0,0.0,1047512.0,176864.0,502657.0,4.38,1,1,692.0,0,0,Yes,Yes,Yes,Personal,1133644,2,11.3,No,,,,Approved
APP111636,26,Male,Single,Diploma,0,Urban,1,Private,0,3,74049,986453,11403.0,0,0,0,0.0,563206.0,0.0,535064.0,70.8,2,3,661.0,0,0,Yes,Yes,Yes,Home,3894515,30,11.12,Yes,5436703.0,4892031.0,79.61,Approved
APP111637,60,Male,Married,Post Graduate,2,Urban,1,Government,12,38,122632,1531487,0.0,2,2803869,22502,18.35,1103574.0,0.0,1287548.0,23.77,3,3,683.0,0,0,Yes,Yes,Yes,Personal,1923235,2,10.77,Yes,3337465.0,3135356.0,61.34,Approved
APP111638,32,Male,Single,Post Graduate,0,Urban,1,Government,10,10,98429,1224610,0.0,0,0,0,0.0,2367176.0,0.0,1080451.0,22.92,2,1,699.0,0,0,Yes,Yes,Yes,Vehicle,961066,5,10.34,Yes,1299233.0,1133707.0,84.77,Approved
APP111639,32,Female,Married,No Formal,0,Urban,2,Unemployed,1,1,6369,83979,0.0,0,0,0,0.0,126473.0,69522.0,110671.0,31.87,1,0,640.0,0,0,No,Yes,Yes,Business,223215,5,12.5,Yes,369536.0,354998.0,62.88,Rejected
APP111640,43,Male,Married,Graduate,3,Urban,1,Private,9,10,67876,899688,22284.0,0,0,0,0.0,133095.0,0.0,211911.0,47.7,3,2,665.0,0,0,Yes,Yes,Yes,Home,4008664,25,11.63,Yes,6339107.0,5718460.0,70.1,Approved
APP111641,39,Male,Married,High School,2,Urban,1,Self-Employed,4,7,73632,967803,0.0,0,0,0,0.0,1309972.0,1090919.0,1491726.0,15.01,2,1,659.0,0,0,Yes,Yes,Yes,Home,2439028,15,11.07,Yes,4447888.0,3981168.0,61.26,Approved
APP111642,44,Male,Divorced,High School,0,Urban,1,Self-Employed,17,23,124322,1517206,0.0,1,4260984,42822,34.44,426232.0,0.0,468394.0,64.83,5,2,627.0,0,1,Yes,Yes,Yes,Personal,840559,5,13.37,No,,,,Approved
APP111643,54,Male,Married,Graduate,3,Urban,3,Government,26,28,76961,946968,0.0,1,3650838,34989,45.46,745073.0,0.0,211122.0,61.69,3,2,623.0,0,0,Yes,Yes,Yes,Education,913554,5,12.52,Yes,1392033.0,1127880.0,81.0,Approved
APP111644,29,Male,Married,Diploma,0,Urban,1,Government,1,1,51202,628556,18274.0,0,0,0,0.0,1285766.0,502434.0,406572.0,15.84,1,0,655.0,0,0,Yes,Yes,Yes,Education,285516,10,11.39,Yes,487452.0,392917.0,72.67,Approved
APP111645,28,Male,Married,Diploma,3,Urban,2,Private,2,5,36218,442401,7492.0,1,518579,5637,15.56,512578.0,159263.0,393756.0,39.9,2,0,623.0,0,0,No,Yes,Yes,Personal,269076,3,12.8,No,,,,Approved
APP111646,26,Others,Married,Diploma,2,Urban,2,Private,1,1,51861,644681,0.0,1,2775551,27206,52.46,332983.0,85378.0,263654.0,82.83,2,0,556.0,0,1,No,Yes,Yes,Business,1159709,5,16.52,No,,,,Rejected
APP111647,27,Male,Married,Post Graduate,1,Urban,3,Private,0,0,32396,422453,0.0,0,0,0,0.0,392007.0,0.0,439920.0,4.18,4,1,675.0,0,0,No,Yes,Yes,Business,1428877,10,11.85,Yes,2112385.0,1773980.0,80.55,Approved
APP111648,31,Male,Married,High School,0,Rural,4,Private,5,5,28608,383401,15001.0,0,0,0,0.0,634881.0,541875.0,731328.0,22.69,2,1,635.0,0,0,No,Yes,Yes,Vehicle,412973,7,13.76,Yes,742653.0,730035.0,56.57,Rejected
APP111649,33,Male,Single,Diploma,0,Urban,1,Private,11,11,65157,809189,0.0,0,0,0,0.0,1331802.0,0.0,650898.0,45.18,1,1,672.0,0,0,Yes,Yes,Yes,Personal,1132120,5,10.86,No,,,,Approved
APP111650,49,Male,Married,Diploma,3,Urban,3,Private,9,26,60883,803666,0.0,3,957099,9109,14.96,815822.0,226503.0,677241.0,27.97,3,2,658.0,0,0,Yes,Yes,Yes,Home,1909922,20,11.21,Yes,3893038.0,3635985.0,52.53,Approved
APP111651,46,Male,Married,Graduate,2,Urban,1,Private,2,16,78922,1005223,0.0,0,0,0,0.0,369414.0,254281.0,168374.0,26.44,1,3,652.0,0,0,Yes,Yes,Yes,Education,357721,5,10.82,No,,,,Approved
APP111652,39,Female,Married,High School,1,Urban,4,Private,0,3,48422,623533,11157.0,0,0,0,0.0,194454.0,0.0,96768.0,37.17,1,1,650.0,0,0,Yes,Yes,Yes,Education,611444,7,11.56,No,,,,Approved
APP111653,37,Female,Married,Graduate,1,Rural,3,Private,0,2,47285,627354,0.0,0,0,0,0.0,992049.0,877819.0,704792.0,0.53,2,0,665.0,0,0,Yes,Yes,Yes,Business,1494540,10,11.74,No,,,,Approved
APP111654,38,Female,Married,Graduate,1,Urban,1,Private,8,9,81817,970691,93185.0,0,0,0,0.0,1050408.0,0.0,964614.0,34.61,3,3,658.0,0,0,No,Yes,Yes,Personal,1412486,3,11.39,No,,,,Approved
APP111655,29,Female,Divorced,Graduate,0,Rural,4,Self-Employed,4,7,57342,735806,0.0,1,726027,9052,15.79,285422.0,110773.0,186598.0,7.67,2,0,666.0,0,0,Yes,Yes,Yes,Home,3953858,25,11.24,Yes,5698965.0,4805661.0,82.28,Approved
APP111656,45,Male,Married,Graduate,2,Urban,1,Government,3,13,119772,1470696,0.0,1,7658520,64449,53.81,374214.0,158021.0,439245.0,57.45,2,2,429.0,1,3,Yes,Yes,Yes,Vehicle,513162,3,16.66,Yes,625345.0,530864.0,95.0,Rejected
APP111657,55,Female,Married,High School,3,Urban,1,Private,0,2,51069,615786,7292.0,2,2254017,33088,64.79,364403.0,142317.0,380117.0,22.51,1,1,371.0,1,4,No,Yes,Yes,Vehicle,413653,3,14.51,Yes,758469.0,721384.0,57.34,Rejected
APP111658,36,Female,Married,Graduate,2,Urban,1,Private,0,2,92313,1177824,10698.0,1,2941013,24248,26.27,1217205.0,192254.0,1109615.0,33.4,2,2,582.0,0,0,Yes,Yes,Yes,Home,5627400,15,16.8,No,,,,Approved
APP111659,29,Male,Married,High School,2,Rural,3,Self-Employed,0,2,97623,1176934,102341.0,0,0,0,0.0,1844314.0,502097.0,634581.0,9.12,2,3,674.0,0,0,Yes,Yes,Yes,Business,4258441,10,11.12,No,,,,Approved
APP111660,33,Male,Married,Post Graduate,3,Urban,2,Private,10,11,53472,646001,0.0,0,0,0,0.0,882898.0,0.0,808464.0,23.65,3,1,,0,0,Yes,Yes,Yes,Personal,741910,5,,No,,,,Approved
APP111661,31,Female,Married,Diploma,3,Urban,1,Private,3,7,72075,881981,0.0,1,685928,6957,9.65,1425494.0,559066.0,435693.0,37.66,2,3,676.0,0,0,Yes,Yes,Yes,Vehicle,920214,5,10.5,Yes,1764292.0,1722760.0,53.42,Approved
APP111662,33,Female,Married,Graduate,0,Urban,1,Private,5,11,122745,1581752,0.0,1,5062759,41278,33.63,1923232.0,1668831.0,1849287.0,69.65,2,4,667.0,0,0,Yes,Yes,Yes,Medical,857813,3,10.97,No,,,,Approved
APP111663,41,Male,Married,Graduate,0,Urban,2,Private,5,6,39269,506177,0.0,2,1141646,13847,35.26,434937.0,344428.0,231455.0,73.7,3,2,646.0,0,0,No,Yes,Yes,Vehicle,537431,5,12.92,No,,,,Approved
APP111664,24,Male,Single,Graduate,0,Urban,3,Private,0,0,48415,635902,0.0,1,2924883,42350,87.47,153528.0,0.0,119081.0,57.77,2,2,480.0,0,3,Yes,Yes,Yes,Personal,450580,3,13.56,No,,,,Rejected
APP111665,26,Male,Married,Graduate,3,Urban,1,Private,0,0,86379,1049710,24292.0,2,917221,13231,15.32,529735.0,0.0,504481.0,48.58,3,3,638.0,0,0,Yes,Yes,Yes,Personal,1497755,2,13.38,No,,,,Approved
APP111666,42,Male,Single,Post Graduate,0,Rural,3,Government,4,11,85963,1134914,0.0,0,0,0,0.0,1586299.0,285062.0,1820077.0,24.76,2,1,648.0,0,0,Yes,Yes,Yes,Personal,1588059,2,13.78,No,,,,Approved
APP111667,50,Male,Married,Post Graduate,1,Urban,1,Private,21,24,126233,1637480,73027.0,2,5858327,52419,41.53,1881494.0,0.0,846917.0,20.07,2,3,631.0,0,0,Yes,Yes,Yes,Vehicle,1660925,3,13.44,Yes,2838199.0,2756703.0,60.25,Approved
APP111668,32,Female,Married,High School,2,Rural,4,Private,0,7,44232,572792,0.0,0,0,0,0.0,472693.0,0.0,369915.0,45.36,2,2,678.0,0,0,No,Yes,Yes,Education,181815,10,11.89,Yes,327900.0,275873.0,65.91,Approved
APP111669,24,Male,Single,Graduate,0,Urban,1,Self-Employed,1,2,68097,867832,0.0,0,0,0,0.0,658040.0,0.0,566819.0,9.66,1,3,670.0,0,0,Yes,Yes,Yes,Business,2309206,10,11.44,No,,,,Approved
